,id,scaled_skl,scaled_rp,scaled_rh,bpm,scaled_bh,scaled_mfcc,key,scale,scaled_levenshtein,scaled_corr,scaled_js,aggregated
3350,/root/sim/music/201~300/216_jingle15mp3,0.0017783485674756653,0.4133017774730452,0.44982476055898646, 89.02526092529297,0.45080235054201995,0.7247751952064067, A, minor,0.1932451253481894,0.9844909849619632,0.27751573750245623,0.28560515602549086
3351,/root/sim/music/out/Compilations/20th_ANNIVERSARY_OF_PERSONA_SERIES_ALL_T/5-02_Phantommp3,0.001415959339738223,0.35361250947277256,0.5863202000855965, 123.93765258789062,0.4829650638617581,0.034809679008857654, F#, minor,0.15006963788300837,0.9567845510038244,0.2019946598784567,0.285835832194141
3352,/root/sim/music/out/Various_Artists/Dazed_And_Confused/10_Low_Ridermp3,0.0004909971329700174,0.5010071712396601,0.530788295409002, 139.62603759765625,0.7063912740152409,0.06486073937947655, F, major,0.141016713091922,0.957022138822096,0.11162542702173048,0.2859779727008407
3353,/root/sim/music/501~600/531_描きかけの肖像画mp3,0.0038200537336116696,0.33938362824229446,0.35729516235379294, 122.02699279785156,0.3334350649350649,0.11022109238228335, F, minor,0.15181058495821728,0.9114979840825673,0.4437971965938998,0.28607401023089973
3354,/root/sim/music/201~300/234_Ponymp3,0.002627100801164791,0.39245834486104597,0.38912373731310607, 119.99529266357422,0.6331589030803907,0.19806210447894226, C, major,0.15772980501392758,0.9215558326237749,0.36095148290900686,0.2862901664710809
3355,/root/sim/music/301~400/366_Strange_Storymp3,0.0030791405943161195,0.3484060932481686,0.5402715329849588, 89.7119369506836,0.7229660298379307,0.09417878771061522, A, minor,0.17061281337047354,0.9670389371475079,0.25374285684853115,0.28637490591899367
3356,/root/sim/music/401~500/451_庶民のお茶会mp3,0.002094802692530532,0.4026687657127735,0.4846573982458594, 178.2052764892578,0.9216868090587099,0.10679300847421998, C, major,0.1472841225626741,0.9413647278416402,0.25615235414792775,0.28639333019977276
3357,/root/sim/music/101~200/136_Sweet_Dreamsmp3,0.0006748422657449123,0.5276688158332632,0.4853393326998946, 139.99505615234375,0.8125906407641945,0.04107203969883641, C#, major,0.14589136490250695,0.9193341289505422,0.1323474907859534,0.286507620396214
3358,/root/sim/music/1~100/88_残滓念mp3,0.0029046800229706143,0.3189203595443446,0.5159131331525924, 114.43299865722656,0.6082566276698508,0.07381725749923902, D, major,0.15598885793871867,0.9626017800997553,0.3086398510773459,0.28659450594931335
3359,/root/sim/music/out/TRF/TRF_20TH_Anniversary_COMPLETE_SINGLE_BEST_[Disc_1]/08-CRAZY_GONNA_CRAZY(1)mp3,0.0006348170087105099,0.5743472808631951,0.4460379801307991, 132.0068817138672,0.7930097670924117,0.06908128435977512, C, major,0.2078690807799443,0.9536974507216447,0.1254508356872743,0.2866177284224948
3360,/root/sim/music/out/放課後ティータイム_(豊崎愛生_日笠陽子_佐藤聡美_寿美菜子_竹達彩奈)/放課後ティータイム_II_[Disc_1]/1-10_Interludemp3,0.0017633160863261184,0.3052528528582713,0.5566503426630384, 165.37176513671875,0.683329666201567,0.33406877336548796, E, major,0.15772980501392758,0.9668329854287567,0.2830647758942783,0.28668282187547856
3361,/root/sim/music/101~200/165_Dark_Cinemp3,0.0012886340947644286,0.3548226937557889,0.5618019574364772, 104.16094207763672,0.504994526135022,0.05379097421576888, C, major,0.1834958217270195,0.9797073020507744,0.22894430345906705,0.28671439718652436
3362,/root/sim/music/201~300/268_Sweet_teamp3,0.0026462050796037693,0.48146890123857755,0.32253656950115106, 120.01034545898438,0.4144072394547601,0.1549110934249538, D, major,0.15807799442896936,0.9538425575242575,0.34030522832860066,0.28673922603698326
